Pathway.Number,Metabolite,Broad.pathway.description,Kind.of.Metabolism..Synthesis..Degradation..Transport.,Subpathway,Step,StepName,Enzyme,Step.description,Name,Definition,KEGG.Reaction,KEGG.Enzyme,KO,Category.of.Metabolism,Gene,EnzymeName,Diagnostic,DeltaGm,DeltaG0,ATP.Requirement,ATP.Creation,O2.Requirement,NAD..NADP..Req.,NADH.NADPH.Requirement,FAD.Req.,FADH2.Requirement,Notes,Gene.Call.ID,Inferred Presence
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,3,Fumarate hydratase,1,Hydrolysis,(S)-malate hydro-lyase (fumarate-forming),(S)-Malate <=> Fumarate + H2O,R01082,4.2.1.2,K01675,TCA,fumD,Fumarate hydratase,0,3.4,3.4,,,,,,,,,,1
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,3,Fumarate hydratase,1,Hydrolysis,(S)-malate hydro-lyase (fumarate-forming),(S)-Malate <=> Fumarate + H2O,R01082,4.2.1.2,K01774,TCA,fumE,Fumarate hydratase,0,3.4,3.4,,,,,,,,,,1
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,4,Succinate dehydrogenase,1,reduction,succinate:quinone oxidoreductase,Quinone + Succinate <=> Hydroquinone + Fumarate,R02164,1.3.5.1,K00239;K00233;K00244,TCA,sdhA,Succinate dehydrogenase,0,24.1,24.1,,,,,,,,,,1
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,4,Succinate dehydrogenase,1,reduction,succinate:quinone oxidoreductase,Quinone + Succinate <=> Hydroquinone + Fumarate,R02164,1.3.5.1,K00240;K00245;K25995,TCA,sdhB,Succinate dehydrogenase,0,24.1,24.1,,,,,,,,,,1
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,4,Succinate dehydrogenase,1,reduction,succinate:quinone oxidoreductase,Quinone + Succinate <=> Hydroquinone + Fumarate,R02164,1.3.5.1,K00241;K00246;K25996,TCA,sdhC,Succinate dehydrogenase,0,24.1,24.1,,,,,,,,,,1
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,4,Succinate dehydrogenase,1,reduction,succinate:quinone oxidoreductase,Quinone + Succinate <=> Hydroquinone + Fumarate,R02164,1.3.5.1,K00242;K18859;K18860;K00247,TCA,sdhD,Succinate dehydrogenase,0,24.1,24.1,,,,,,,,,,1
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,5,Propanoyl-CoA:succinate CoA transferase,1,coA transfer,propionyl-CoA:succinate CoA transferase,Propanoyl-CoA + Succinate <=> Succinyl-CoA + Propanoate,R11773,2.8.3.27,K22214,Pyruvate,scpC,Propanoyl-CoA:succinate CoA transferase,0,,,,,,,,,,,131,1
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,6,Methylmalonyl-CoA mutase,1,methyl shift,(R)-Methylmalonyl-CoA CoA-carbonylmutase,(R)-Methylmalonyl-CoA <=> Succinyl-CoA,R00833,5.4.99.2,K01847,Pyruvate,mut,Methylmalonyl-CoA mutase,0,8.4,8.4,,,,,,,,,,0
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,6,Methylmalonyl-CoA mutase,1,methyl shift,(R)-Methylmalonyl-CoA CoA-carbonylmutase,(R)-Methylmalonyl-CoA <=> Succinyl-CoA,R00833,5.4.99.2,K01848,Pyruvate,mcmA1,Methylmalonyl-CoA mutase,0,8.4,8.4,,,,,,,,,,0
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,6,Methylmalonyl-CoA mutase,1,methyl shift,(R)-Methylmalonyl-CoA CoA-carbonylmutase,(R)-Methylmalonyl-CoA <=> Succinyl-CoA,R00833,5.4.99.2,K01849,Pyruvate,mcmA2,Methylmalonyl-CoA mutase,0,8.4,8.4,,,,,,,,,,0
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,7,Methylmalonyl-CoA epimerase,1,epimerase,Methylmalonyl-CoA epimerase,(R)-Methylmalonyl-CoA <=> (S)-Methylmalonyl-CoA,R02765,5.1.99.1,K05606,Pyruvate,mcee;epi,Methylmalonyl-CoA epimerase,0,-0.2,-0.2,,,,,,,,,,0
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,8,Propionate CoA-transferase,1,Acetyl-CoA transfer,Acetyl-CoA:propanoate CoA-transferase,(R)-lactoyl-CoA + Propanoate <=> (R)-Lactate + Propanoyl-CoA,R00928,2.8.3.1,K01026,Pyruvate,pct,Propionate CoA-transferase,0,-9.7,-9.7,,,,,,,,,,0
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,9,Lactoyl-CoA dehydratase,1,hydrolysis,lactoyl-CoA hydro-lyase,Lactoyl-CoA <=> Propenoyl-CoA + H2O,R02963,4.2.1.54,K20626,Pyruvate,lcdA,Lactoyl-CoA dehydratase,0,2.1,2.1,,,,,,,,,,0
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,9,Lactoyl-CoA dehydratase,1,hydrolysis,lactoyl-CoA hydro-lyase,Lactoyl-CoA <=> Propenoyl-CoA + H2O,R02963,4.2.1.54,K20627,Pyruvate,lcdB,Lactoyl-CoA dehydratase,0,2.1,2.1,,,,,,,,,,0
23,Pyruvate,Pyruvate Fermentation: Propanoate,Degradation,1,10,Acrylyl-CoA reductase,1,reduction,propanoyl-CoA:NAD+ oxidoreductase,Propanoyl-CoA + NAD+ <=> Propenoyl-CoA + NADH + H+,R10161,1.3.1.95,K20143,Pyruvate,acrC,Acrylyl-CoA reductase,0,,,,,,1,,,,,1899,1
13,Pyruvate,Pyruvate Fermentation:Acetoin,Degradation,1,1,Pyruvate Decarboxylase,1,decarboxylation,pyruvate:pyruvate acetaldehydetransferase (decarboxylating); (S)-2-acetolactate pyruvate-lyase (carboxylating),(S)-2-Acetolactate + CO2 <=> 2 Pyruvate,R00226,2.2.1.6,K01652,Pyruvate,ilvI,Pyruvate Decarboxylase 1,0,-30.7,-13.5,,,,,,,,,487,1
13,Pyruvate,Pyruvate Fermentation:Acetoin,Degradation,1,1,Pyruvate Decarboxylase,1,decarboxylation,pyruvate:pyruvate acetaldehydetransferase (decarboxylating); (S)-2-acetolactate pyruvate-lyase (carboxylating),(S)-2-Acetolactate + CO2 <=> 2 Pyruvate,R00226,2.2.1.6,K01653,Pyruvate,ilvN,Pyruvate Decarboxylase 1,0,-30.7,-13.5,,,,,,,,,488,1
13,Pyruvate,Pyruvate Fermentation:Acetoin,Degradation,1,1,Pyruvate Decarboxylase,1,decarboxylation,pyruvate:pyruvate acetaldehydetransferase (decarboxylating); (S)-2-acetolactate pyruvate-lyase (carboxylating),(S)-2-Acetolactate + CO2 <=> 2 Pyruvate,R00226,2.2.1.6,K11258,Pyruvate,ilvM,Pyruvate Decarboxylase 1,0,-30.7,-13.5,,,,,,,,,,1
13,Pyruvate,Pyruvate Fermentation:Acetoin,Degradation,1,2,"(R,R)-butanediol dehydrogenase",1,reduction,(R)-Acetoin:NAD+ oxidoreductase,(R)-Acetoin + NAD+ <=> Diacetyl + NADH + H+,R02855,1.1.1.303,K00004,Pyruvate,bdh,"(R,R)-butanediol dehydrogenase",0,-17.5,-17.5,,,,,1,,,,60,1
13,Pyruvate,Pyruvate Fermentation:Acetoin,Degradation,2,4,Acetolactate decarboxylase,1,decarboxylation,(S)-2-hydroxy-2-methyl-3-oxobutanoate carboxy-lyase,(S)-2-Acetolactate <=> (R)-Acetoin + CO2,R02948,4.1.1.5,K01575,Pyruvate,budA,Acetolactate decarboxylase,0,-31.6,-14.4,,,,,,,,,,0
13,Pyruvate,Pyruvate Fermentation:Acetoin,Degradation,3,3,"(S,S)-butanediol dehydrogenase",1,reduction,(S)-acetoin:NAD+ oxidoreductase,Diacetyl + NADH + H+ <=> (S)-Acetoin + NAD+,R09078,1.1.1.304,K03366,Pyruvate,butA;budC,"(S,S)-butanediol dehydrogenase 1",0,-15.6,-15.6,,,,,1,,,,1664,1
13,Pyruvate,Pyruvate Fermentation:Acetoin,Degradation,3,3,"(S,S)-butanediol dehydrogenase",2,reduction,(S)-acetoin:NAD+ oxidoreductase,Diacetyl + NADH + H+ <=> (S)-Acetoin + NAD+,R09078,1.1.1.304,K18009,Pyruvate,budC,"(S,S)-butanediol dehydrogenase 2",0,-15.6,-15.6,,,,,1,,,,3196,1
13,Pyruvate,Pyruvate Fermentation:Acetoin,Degradation,4,5,Pyruvate Decarboxylase 2,1,decarboxylation,pyruvate carboxy-lyase (acetaldehyde-forming),Pyruvate <=> Acetaldehyde + CO2,R00224,4.1.1.1,K01568,Pyruvate,pdc,Pyruvate Decarboxylase 2,0,-30.7,-13.5,,,,,,,,,,
13,Pyruvate,Pyruvate Fermentation:Acetoin,Degradation,4,5,Pyruvate Decarboxylase 2,2,,14,2,,,pdc1;pdc5;pdc6,Pyruvate,PDC1;PDC5;PDC6,Pyruvate Decarboxylase 3,0,-30.7,-13.5,,,,,,,,,,
95,Raffinose,Raffinose Degradation,Degradation,1,1,Beta-fructofuranosidase,1,,Raffinose fructohydrolase,Raffinose + H2O <=> Melibiose + D-Fructose,R02410,3.2.1.26,K01193,Sugar/Alcohol Catabolism,sacA,Beta-fructofuranosidase,0,-28.8,-11.7,,,,,,,,,,0
70,Ramnosylgalacturan,Ramnosylgalacturan Degradation,Degradation,1,1,Rhamnogalacturonan rhamnohydrolase,1,,,,,3.2.1.174,rhiN,Polysaccharide Degradation,rhiN,Rhamnogalacturonan rhamnohydrolase,1,,,,,,,,,,,,0
70,Ramnosylgalacturan,Ramnosylgalacturan Degradation,Degradation,1,2,Rhamnogalacturonan galacturonohydrolase,1,,,,,3.2.1.173,rhg,Polysaccharide Degradation,rhg,Rhamnogalacturonan galacturonohydrolase,1,,,,,,,,,,,,0
70,Ramnosylgalacturan,Ramnosylgalacturan Degradation,Degradation,1,3,Rhamnogalacturonan hydrolase,1,,,,,3.2.1.171,K18580,Polysaccharide Degradation,rhgA,Rhamnogalacturonan hydrolase,1,,,,,,,,,,,2844,1
70,Ramnosylgalacturan,Ramnosylgalacturan Degradation,Degradation,1,4,Rhamnogalacturonan endolyase,1,,,,,4.2.2.23,K18195,Polysaccharide Degradation,rhiE,Rhamnogalacturonan endolyase 1,1,,,,,,,,,,,,0
70,Ramnosylgalacturan,Ramnosylgalacturan Degradation,Degradation,1,4,Rhamnogalacturonan endolyase,2,,,,,4.2.2.23,K18197,Polysaccharide Degradation,yesW,Rhamnogalacturonan endolyase 2,1,,,,,,,,,,,,0
70,Ramnosylgalacturan,Ramnosylgalacturan Degradation,Degradation,1,5,Rhamnogalacturonan exolyase,1,,,,,4.2.2.24,K18198,Polysaccharide Degradation,yesX,Rhamnogalacturonan exolyase,1,,,,,,,,,,,,0
70,Ramnosylgalacturan,Ramnosylgalacturan Degradation,Degradation,1,6,Unsaturated rhamnogalacturonyl hydrolase,1,,,,,3.2.1.172,K15532,Polysaccharide Degradation,yesR,Unsaturated rhamnogalacturonyl hydrolase,1,,,,,,,,,,,2364,1
62,,Regulation of Biofilm,Misc.,1,1,Carbon storage regulator,1,,,,,,K03563,Motility,csrA,Carbon storage regulator,1,,,,,,,,,,,1101,1
62,,Regulation of Biofilm,Misc.,1,2,RNA polymerase nonessential primary-like sigma factor,1,,,,,,K03087,Motility,rpoS,RNA polymerase nonessential primary-like sigma factor,1,,,,,,,,,,,605,1
62,,Regulation of Biofilm,Misc.,1,3,RNA polymerase sigma factor FliA,1,,,,,,K02405,Motility,fliA,RNA polymerase sigma factor FliA,1,,,,,,,,,,,1075,1
62,,Regulation of Biofilm,Misc.,1,4,"Secretion, PmbA/TldD-like protein",1,,,,,,ebfE,Motility,ebfE,"Secretion, PmbA/TldD-like protein",1,,,,,,,,,,,220,1
62,,Regulation of Biofilm,Misc.,1,5,GG motif N terminal secretion signal peptides,1,,,,,,ebfG1,Motility,ebfG1,GG motif N terminal secretion signal peptides,1,,,,,,,,,,,,0
62,,Regulation of Biofilm,Misc.,1,5,GG motif N terminal secretion signal peptides,1,,,,,,ebfG2,Motility,ebfG2,GG motif N terminal secretion signal peptides,1,,,,,,,,,,,,0
62,,Regulation of Biofilm,Misc.,1,5,GG motif N terminal secretion signal peptides,1,,,,,,ebfG3,Motility,ebfG3,GG motif N terminal secretion signal peptides,1,,,,,,,,,,,,0
62,,Regulation of Biofilm,Misc.,1,5,GG motif N terminal secretion signal peptides,1,,,,,,ebfG4,Motility,ebfG4,GG motif N terminal secretion signal peptides,1,,,,,,,,,,,,0
62,,Regulation of Biofilm,Misc.,1,6,Biofilm suppressor,1,,,,,,ebsA,Motility,ebsA,Biofilm suppressor,1,,,,,,,,,,,,0
62,,Regulation of Biofilm,Misc.,1,7,Peptidase transporter,1,,,,,,pteB,Motility,pteB,Peptidase transporter,1,,,,,,,,,,,3533,1
62,,Regulation of Biofilm,Misc.,1,8,N-acetylmuramoyl-L-alanine amidase,1,,,,,3.5.1.28,K01446,Motility,pgrP,N-acetylmuramoyl-L-alanine amidase 1,1,,,,,,,,,,,,1
62,,Regulation of Biofilm,Misc.,1,8,N-acetylmuramoyl-L-alanine amidase,2,,,,,3.5.1.28,K01447,Motility,xlyAB,N-acetylmuramoyl-L-alanine amidase 2,1,,,,,,,,,,,3032,1
62,,Regulation of Biofilm,Misc.,1,8,N-acetylmuramoyl-L-alanine amidase,3,,,,,3.5.1.28,K01448,Motility,amiABC,N-acetylmuramoyl-L-alanine amidase 3,1,,,,,,,,,,,3670,1
62,,Regulation of Biofilm,Misc.,1,8,N-acetylmuramoyl-L-alanine amidase,4,,,,,3.5.1.28,K01449,Motility,cwlJ,N-acetylmuramoyl-L-alanine amidase 4,1,,,,,,,,,,,,1
62,,Regulation of Biofilm,Misc.,1,8,N-acetylmuramoyl-L-alanine amidase,5,,,,,3.5.1.28,K03806,Motility,ampD,N-acetylmuramoyl-L-alanine amidase 5,1,,,,,,,,,,,2903,1
62,,Regulation of Biofilm,Misc.,1,8,N-acetylmuramoyl-L-alanine amidase,6,,,,,3.5.1.28,K11066,Motility,amiD,N-acetylmuramoyl-L-alanine amidase 6,1,,,,,,,,,,,,1
62,,Regulation of Biofilm,Misc.,1,8,N-acetylmuramoyl-L-alanine amidase,7,,,,,3.5.1.28,K13714,Motility,atl,N-acetylmuramoyl-L-alanine amidase 7,1,,,,,,,,,,,,1
62,,Regulation of Biofilm,Misc.,1,8,N-acetylmuramoyl-L-alanine amidase,8,,,,,3.5.1.28,K22409,Motility,sle1,N-acetylmuramoyl-L-alanine amidase 8,1,,,,,,,,,,,2410,1
96,Rhamnose,Rhamnose Degradation,Degradation,1,1,L-rhamnose mutarotase,1,,L-rhamnopyranose 1-epimerase,alpha-L-Rhamnose <=> beta-L-Rhamnose,R10819,5.1.3.32,K03534,Sugar/Alcohol Catabolism,rhaM,L-rhamnose mutarotase,1,,,,,,,,,,,3202,1
96,Rhamnose,Rhamnose Degradation,Degradation,1,2,L-rhamnose isomerase,1,,L-rhamnose ketol-isomerase,L-Rhamnose <=> L-Rhamnulose,R02437,5.3.1.14,K01813,Sugar/Alcohol Catabolism,rhaA1,L-rhamnose isomerase 1,1,0.1,0.1,,,,,,,,,,1
96,Rhamnose,Rhamnose Degradation,Degradation,1,2,L-rhamnose isomerase,2,,L-rhamnose ketol-isomerase,L-Rhamnose <=> L-Rhamnulose,R02437,5.3.1.14,K01820,Sugar/Alcohol Catabolism,rhaA2,L-rhamnose isomerase 2,0,0.1,0.1,,,,,,,,,3190,1
96,Rhamnose,Rhamnose Degradation,Degradation,1,3,Rhamnulokinase,1,,ATP:L-rhamnulose 1-phosphotransferase,ATP + L-Rhamnulose <=> ADP + L-Rhamnulose 1-phosphate,R03014,2.7.1.5,K00848,Sugar/Alcohol Catabolism,rhaB,Rhamnulokinase,0,-4.3,-4.3,1,,,,,,,,,0
96,Rhamnose,Rhamnose Degradation,Degradation,1,4,Rhamnulose-1-phosphate aldolase,1,,L-Rhamnulose-1-phosphate lactaldehyde-lyase,L-Rhamnulose 1-phosphate <=> Glycerone phosphate + (S)-Lactaldehyde,R02263,4.1.2.19,K01629,Sugar/Alcohol Catabolism,rhaD,Rhamnulose-1-phosphate aldolase,0,-10.7,6.4,,,,,,,,,,0
96,Rhamnose,Rhamnose Degradation,Degradation,1,5,L-rhamnose 1-dehydrogenase,1,,L-rhamnofuranose:NAD+ 1-oxidoreductase,"L-Rhamnofuranose + NAD+ <=> L-Rhamnono-1,4-lactone + NADH + H+",R03942,1.1.1.173/1.1.1.378,K18337,Sugar/Alcohol Catabolism,lra1,L-rhamnose 1-dehydrogenase,1,-18.3,-18.3,,,,1,,,,,1664,1
96,Rhamnose,Rhamnose Degradation,Degradation,1,6,"L-rhamnono-1,4-lactonase",1,,"L-rhamno-1,4-lactone lactonohydrolase","L-Rhamnono-1,4-lactone + H2O <=> L-Rhamnonate",R03772,3.1.1.65,K18338,Sugar/Alcohol Catabolism,lra2,"L-rhamnono-1,4-lactonase",1,-24.3,-24.3,,,,,,,,,704,1
96,Rhamnose,Rhamnose Degradation,Degradation,1,7,L-rhamnonate dehydratase,1,,L-Rhamnonate hydro-lyase,L-Rhamnonate <=> 2-Dehydro-3-deoxy-L-rhamnonate + H2O,R03774,4.2.1.90,K12661,Sugar/Alcohol Catabolism,lra3,L-rhamnonate dehydratase,1,-41,-41,,,,,,,,,705,1
96,Rhamnose,Rhamnose Degradation,Degradation,1,8,2-dehydro-3-deoxy-L-rhamnonate aldolase,1,,2-dehydro-3-deoxy-L-rhamnonate (S)-lactaldehyde lyase (pyruvate-forming),2-Dehydro-3-deoxy-L-rhamnonate <=> (S)-Lactaldehyde + Pyruvate,R02261,4.1.2.53,K12660,Sugar/Alcohol Catabolism,rhmA,2-dehydro-3-deoxy-L-rhamnonate aldolase 1,1,,,,,,,,,,,,0
96,Rhamnose,Rhamnose Degradation,Degradation,1,9,Lactaldehyde dehydrogenase,1,,(S)-lactaldehyde:NAD+ oxidoreductase,(S)-Lactaldehyde + NAD+ + H2O <=> (S)-Lactate + NADH + H+,R01446,1.2.1.22,K07248,Sugar/Alcohol Catabolism,aldA,Lactaldehyde dehydrogenase 1,0,-52.3,-52.3,,,,1,,,,,2014,1
96,Rhamnose,Rhamnose Degradation,Degradation,1,10,2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+),1,,2-dehydro-3-deoxy-L-rhamnonate:NAD+ 4-oxidoreductase,"2-Dehydro-3-deoxy-L-rhamnonate + NAD+ <=> 2,4-Diketo-3-deoxy-L-fuconate + NADH + H+",R11339,1.1.1.401,K21883,Sugar/Alcohol Catabolism,lra5,2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+),1,,,,,,1,,,,,1664,1
96,Rhamnose,Rhamnose Degradation,Degradation,1,11,"2,4-didehydro-3-deoxy-L-rhamnonate hydrolase",1,,,"2,4-Diketo-3-deoxy-L-fuconate + H2O <=> (S)-Lactate + Pyruvate",R10691,3.7.1.26,K18336,Sugar/Alcohol Catabolism,lra6,"2,4-didehydro-3-deoxy-L-rhamnonate hydrolase",0,,,,,,,,,,,,0
57,S-adenosylhomocysteine,S-adenosylhomocysteine Degradation,Degradation,1,1,Adenosylhomocysteinase,1,,S-Adenosyl-L-homocysteine hydrolase,S-Adenosyl-L-homocysteine + H2O <=> Adenosine + L-Homocysteine,R00192,3.13.2.1,K01251,Amino Acid Catabolism,ahcY,Adenosylhomocysteinase,0,,,,,,,,,,,3168,1
115,Protein Degradation,Serine Protease,Degradation,1,1,Serine Protease 1C,1,,,,,,sp1C,Protein Degradation,sp1C,Serine Protease 1C,1,,,,,,,,,,grep sp1C Blastfiltered_lessStringent.csv,822,1
115,Protein Degradation,Serine Protease,Degradation,1,2,Serine Protease 8A,1,,,,,,sp8A,Protein Degradation,sp8A,Serine Protease 8A,1,,,,,,,,,,grep sp8A Blastfiltered_lessStringent.csv,1932,1
115,Protein Degradation,Serine Protease,Degradation,1,3,Serine Protease 9A,1,,,,,,sp9A,Protein Degradation,sp9A,Serine Protease 9A,1,,,,,,,,,,grep sp9A Blastfiltered_lessStringent.csv,2492,1
115,Protein Degradation,Serine Protease,Degradation,1,4,Serine Protease 9B,1,,,,,,sp9B,Protein Degradation,sp9B,Serine Protease 9B,1,,,,,,,,,,grep sp9B Blastfiltered_lessStringent.csv,2176,1
115,Protein Degradation,Serine Protease,Degradation,1,5,Serine Protease 9C,1,,,,,,sp9C,Protein Degradation,sp9C,Serine Protease 9C,1,,,,,,,,,,grep sp9C Blastfiltered_lessStringent.csv,848,1
115,Protein Degradation,Serine Protease,Degradation,1,6,Serine Protease 9X,1,,,,,,sp9X,Protein Degradation,sp9X,Serine Protease 9X,1,,,,,,,,,,grep sp9X Blastfiltered_lessStringent.csv,2169,1
115,Protein Degradation,Serine Protease,Degradation,1,7,Serine Protease 10,1,,,,,,sp10,Protein Degradation,sp10,Serine Protease 10,1,,,,,,,,,,grep sp10 Blastfiltered_lessStringent.csv,2433,1
115,Protein Degradation,Serine Protease,Degradation,1,8,Serine Protease 11,1,,,,,,sp11,Protein Degradation,sp11,Serine Protease 11,1,,,,,,,,,,grep sp11 Blastfiltered_lessStringent.csv,1771,1
115,Protein Degradation,Serine Protease,Degradation,1,9,Serine Protease 12,1,,,,,,sp12,Protein Degradation,sp12,Serine Protease 12,1,,,,,,,,,,grep sp12 Blastfiltered_lessStringent.csv,2868,1
115,Protein Degradation,Serine Protease,Degradation,1,10,Serine Protease 14,1,,,,,,sp14,Protein Degradation,sp14,Serine Protease 14,1,,,,,,,,,,grep sp14 Blastfiltered_lessStringent.csv,2669,1
115,Protein Degradation,Serine Protease,Degradation,1,11,Serine Protease 16,1,,,,,,sp16,Protein Degradation,sp16,Serine Protease 16,1,,,,,,,,,,grep sp16 Blastfiltered_lessStringent.csv,1782,1
115,Protein Degradation,Serine Protease,Degradation,1,12,Serine Protease 24,1,,,,,,sp24,Protein Degradation,sp24,Serine Protease 24,1,,,,,,,,,,grep sp24 Blastfiltered_lessStringent.csv,3915,1
115,Protein Degradation,Serine Protease,Degradation,1,13,Serine Protease 26A,1,,,,,,sp26A,Protein Degradation,sp26A,Serine Protease 26A,1,,,,,,,,,,grep sp26A Blastfiltered_lessStringent.csv,2624,1
115,Protein Degradation,Serine Protease,Degradation,1,14,Serine Protease 33,1,,,,,,sp33,Protein Degradation,sp33,Serine Protease 33,1,,,,,,,,,,grep sp33 Blastfiltered_lessStringent.csv,1397,1
115,Protein Degradation,Serine Protease,Degradation,1,15,Serine Protease 41A,1,,,,,,sp41A,Protein Degradation,sp41A,Serine Protease 41A,1,,,,,,,,,,grep sp41A Blastfiltered_lessStringent.csv,1945,1
115,Protein Degradation,Serine Protease,Degradation,1,16,Serine Protease 45,1,,,,,,sp45,Protein Degradation,sp45,Serine Protease 45,1,,,,,,,,,,grep sp45 Blastfiltered_lessStringent.csv,1889,1
115,Protein Degradation,Serine Protease,Degradation,1,17,Serine Protease 46,1,,,,,,sp46,Protein Degradation,sp46,Serine Protease 46,1,,,,,,,,,,grep sp46 Blastfiltered_lessStringent.csv,2184,1
115,Protein Degradation,Serine Protease,Degradation,1,18,Serine Protease 49A,1,,,,,,sp49A,Protein Degradation,sp49A,Serine Protease 49A,1,,,,,,,,,,grep sp49A Blastfiltered_lessStringent.csv,1763,1
115,Protein Degradation,Serine Protease,Degradation,1,19,Serine Protease 49B,1,,,,,,sp49B,Protein Degradation,sp49B,Serine Protease 49B,1,,,,,,,,,,grep sp49B Blastfiltered_lessStringent.csv,1890,1
115,Protein Degradation,Serine Protease,Degradation,1,20,Serine Protease 51,1,,,,,,sp51,Protein Degradation,sp51,Serine Protease 51,1,,,,,,,,,,grep sp51 Blastfiltered_lessStringent.csv,1339,1
115,Protein Degradation,Serine Protease,Degradation,1,21,Serine Protease 54,1,,,,,,sp54,Protein Degradation,sp54,Serine Protease 54,1,,,,,,,,,,grep sp54 Blastfiltered_lessStringent.csv,62,1
64,,Siderophore Biosynthesis,Synthesis,1,3,3-dehydroshikimate dehydratase,1,,3-dehydroshikimate hydro-lyase,"3-Dehydroshikimate <=> 3,4-Dihydroxybenzoate + H2O",R01627,4.2.1.118,K09483,,quiC,3-dehydroshikimate dehydratase 1,1,-112.5,-112.5,,,,,,,,,,1
64,,Siderophore Biosynthesis,Synthesis,1,3,3-dehydroshikimate dehydratase,2,,3-dehydroshikimate hydro-lyase,"3-Dehydroshikimate <=> 3,4-Dihydroxybenzoate + H2O",R01627,4.2.1.118,K15652,,asbF,3-dehydroshikimate dehydratase 2,1,-112.5,-112.5,,,,,,,,,1984,1
64,,Siderophore Biosynthesis,Synthesis,1,1,Spermidine-citrate ligase,1,,,Spermidine + Citrate + ATP <=> N-Citryl-spermidine + AMP + Diphosphate,R12596,6.3.2.-,K24108,,asbA,Spermidine-citrate ligase 1,1,,,,,,,,,,,1967,1
64,,Siderophore Biosynthesis,Synthesis,1,1,Spermidine-citrate ligase,2,,,"N-Citryl-spermidine + Spermidine + ATP <=> N8,N'8-Citryl-bis(spermidine) + AMP + Diphosphate",R12598,6.3.2.-,K24109,,asbB,Spermidine-citrate ligase 2,1,,,,,,,,,,,1981,1
64,,Siderophore Biosynthesis,Synthesis,1,2,Aryl-carrier protein,1,aryl transferase,"3,4-dihydroxybenzoate---[aryl-carrier protein] ligase",petrobactin synthase,R12577,6.2.1.62,K24110,,asbC,Aryl-carrier protein,1,,,,,,,,,,,1982,1
64,,Siderophore Biosynthesis,Synthesis,1,2,Aryl-carrier protein,1,aryl transferase,aryl carrier protein AsbD,,,,K24111,,asbD,Aryl-carrier protein,1,,,,,,,,,,,1983,1
64,,Siderophore Biosynthesis,Synthesis,1,2,Aryl-carrier protein,1,aryl transferase,,"N8,N'8-Citryl-bis(spermidine) + 3,4-Dihydroxybenzoyl-[aryl-carrier protein] <=> N1-(3,4-Dihydroxybenzoyl)-N8,N'8-citryl-bis(spermidine) + Aryl-carrier protein",R12600,2.-.-.-,K24112,,asbE,Aryl-carrier protein,1,,,,,,,,,,,1983,1
99,Sorbitol,Sorbitol Degradation,Degradation,1,1,L-iditol 2-dehydrogenase,1,,L-iditol:NAD+ 2-oxidoreductase,L-Iditol + NAD+ <=> L-Sorbose + NADH + H+,R07145,1.1.1.14,K00008,Sugar/Alcohol Catabolism,gutB,L-iditol 2-dehydrogenase,0,8.5,8.5,,,,1,,,,,60,1
99,Sorbitol,Sorbitol Degradation,Degradation,1,2,Fructokinase,1,,ATP:D-fructose 6-phosphotransferase,ATP + D-Fructose <=> ADP + D-Fructose 6-phosphate,R00760,2.7.1.4,K00847,Sugar/Alcohol Catabolism,scrK,Fructokinase,0,-17.6,-17.6,1,,,,,,,,3649,1
99,Sorbitol,Sorbitol Degradation,Degradation,1,3,Glucitol/sorbitol PTS system,1,,protein-N(pi)-phosphohistidine:D-sorbitol 6-phosphotransferase,Protein N(pi)-phospho-L-histidine + D-Sorbitol <=> Protein histidine + Sorbitol 6-phosphate,R05820,2.7.1.198,K02781,Sugar/Alcohol Catabolism,srlB,Glucitol/sorbitol PTS system 1,1,,,,,,,,,,,,0
99,Sorbitol,Sorbitol Degradation,Degradation,1,3,Glucitol/sorbitol PTS system,1,,protein-N(pi)-phosphohistidine:D-sorbitol 6-phosphotransferase,Protein N(pi)-phospho-L-histidine + D-Sorbitol <=> Protein histidine + Sorbitol 6-phosphate,R05820,2.7.1.198,K02782,Sugar/Alcohol Catabolism,srlE,Glucitol/sorbitol PTS system 2,1,,,,,,,,,,,,0
