id	name	equation	equation_with_names	lower_bound	upper_bound	gene_reaction_rule	subsystem
rxn05341_c0	(3R)-3-Hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase [c0]	cpd00006_c0 + cpd11483_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd11490_c0	NADP + (3R)-3-Hydroxyoctanoyl-ACP <=> NADPH + H+ + 3-Oxooctanoyl-ACP	-1000.0	1000.0	WP_014976326.1	
rxn03393_c0	3-octaprenyl-4-hydroxybenzoate carboxy-lyase [c0]	cpd00067_c0 + cpd03443_c0 --> cpd00011_c0 + cpd03444_c0	H+ + 3-Octaprenyl-4-hydroxybenzoate --> CO2 + 2-Octaprenylphenol	0.0	1000.0	WP_049586772.1 or WP_049586772.1	
rxn08124_c0	anhydrous-N-Acetylmuramyl-tetrapeptide amidase [c0]	cpd00001_c0 + cpd15401_c0 <=> cpd15387_c0 + cpd15399_c0	H2O + 1,6-anhydrous-N-Acetylmuramyl-tetrapeptide <=> L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine + 1,6-anhydrous-N-Acetylmuramate	-1000.0	1000.0	WP_049586083.1 or (WP_049585701.1 and WP_049588105.1)	
rxn10206_c0	anteisoheptadecanoyl-glycerol-3-phosphate O-acyltransferase [c0]	cpd00080_c0 + cpd11434_c0 --> cpd00010_c0 + cpd15672_c0	Glycerol-3-phosphate + 14-Methylhexadecanoyl-CoA --> CoA + 1-13-methylpentadecanoyl-sn-glycerol-3-phosphate	0.0	1000.0	WP_014951390.1	
rxn00083_c0	NADPH:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd00005_c0 --> cpd00004_c0 + cpd00006_c0	NAD + NADPH --> NADH + NADP	0.0	1000.0	WP_014950712.1 or (WP_014951244.1 and WP_014951245.1 and WP_049585562.1)	
rxn00291_c0	N-succinyl-L-glutamate amidohydrolase [c0]	cpd00001_c0 + cpd03525_c0 <=> cpd00023_c0 + cpd00036_c0	H2O + N-Succinyl-L-glutamate <=> L-Glutamate + Succinate	-1000.0	1000.0	WP_049588976.1 and WP_049587837.1	
rxn00743_c0	Glycerone phosphate phosphohydrolase [c0]	cpd00001_c0 + cpd00095_c0 --> cpd00009_c0 + cpd00157_c0	H2O + Glycerone-phosphate --> Phosphate + Glycerone	0.0	1000.0	WP_049587995.1 or WP_049586043.1 or WP_014949867.1 or WP_049586739.1	
rxn10202_c0	glycerol-3-phosphate: acyl-coa acyltransferase (16:0) [c0]	cpd00067_c0 + cpd00080_c0 + cpd00134_c0 --> cpd00010_c0 + cpd15327_c0	H+ + Glycerol-3-phosphate + Hexadecanoyl-CoA --> CoA + 1-hexadecanoyl-sn-glycerol 3-phosphate	0.0	1000.0	WP_014951390.1	
rxn01775_c0	D-Mannonate:NAD+ 5-oxidoreductase [c0]	cpd00003_c0 + cpd00403_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00672_c0	NAD + D-Mannonate <=> NADH + H+ + D-Fructuronate	-1000.0	1000.0	WP_049589016.1	
rxn03236_c0	4a-hydroxytetrahydrobiopterin hydro-lyase [c0]	cpd03897_c0 <=> cpd00001_c0 + cpd00231_c0	4a-Hydroxytetrahydrobiopterin <=> H2O + Dihydrobiopterin	-1000.0	1000.0	WP_049586648.1	
rxn00874_c0	butanoyl-CoA:acetyl-CoA C-butanoyltransferase [c0]	cpd00022_c0 + cpd00120_c0 <=> cpd00010_c0 + cpd03123_c0	Acetyl-CoA + Butyryl-CoA <=> CoA + 3-Oxohexanoyl-CoA	-1000.0	1000.0	(WP_049588521.1 and WP_024015658.1) or (WP_049585918.1 and WP_049585851.1) or WP_049588755.1 or WP_049586525.1 or WP_014977341.1	
rxn00834_c0	IMP:NAD+ oxidoreductase [c0]	cpd00001_c0 + cpd00003_c0 + cpd00114_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00497_c0	H2O + NAD + IMP <=> NADH + H+ + XMP	-1000.0	1000.0	WP_014950158.1	
rxn00362_c0	Cytidine-5'-monophosphate phosphoribohydrolase [c0]	cpd00001_c0 + cpd00046_c0 <=> cpd00101_c0 + cpd00307_c0	H2O + CMP <=> ribose-5-phosphate + Cytosine	-1000.0	1000.0	WP_049585972.1	
rxn00704_c0	alpha-D-Glucose 1-phosphate 1,6-phosphomutase [c0]	cpd00089_c0 <=> cpd00079_c0	Glucose-1-phosphate <=> D-glucose-6-phosphate	-1000.0	1000.0	WP_049588979.1	
rxn01459_c0	4-Aminobutyraldehyde:NAD+ oxidoreductase [c0]	cpd00001_c0 + cpd00006_c0 + cpd00434_c0 --> cpd00005_c0 + 2.0 cpd00067_c0 + cpd00281_c0	H2O + NADP + 4-Aminobutanal --> NADPH + 2.0 H+ + GABA	0.0	1000.0	WP_014950281.1	
rxn05252_c0	FACOAL170(ISO) [c0]	cpd00002_c0 + cpd00010_c0 + cpd11431_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11432_c0	ATP + CoA + fa11 --> PPi + AMP + 15-Methylhexadecanoyl-CoA	0.0	1000.0	WP_049587062.1 or WP_049587639.1 or WP_014950005.1 or WP_049586144.1 or WP_049588937.1	
rxn00241_c0	GTP phosphohydrolase [c0]	cpd00001_c0 + cpd00038_c0 --> cpd00009_c0 + cpd00031_c0 + cpd00067_c0	H2O + GTP --> Phosphate + GDP + H+	0.0	1000.0	WP_039219288.1	
rxn05313_c0	phosphate transport in/out via three Na+ symporter [c0]	cpd00009_e0 + 3.0 cpd00971_e0 --> cpd00009_c0 + 3.0 cpd00971_c0	Phosphate [e0] + 3.0 Na+ [e0] --> Phosphate + 3.0 Na+	0.0	1000.0	WP_049586976.1 and WP_049588150.1	
rxn01332_c0	Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming) [c0]	cpd00001_c0 + cpd00061_c0 + cpd00236_c0 --> cpd00009_c0 + cpd02857_c0	H2O + Phosphoenolpyruvate + D-Erythrose4-phosphate --> Phosphate + DAHP	0.0	1000.0	WP_014948838.1 and WP_014978802.1	
rxn01510_c0	dGTP:cytidine 5'-phosphotransferase [c0]	cpd00241_c0 + cpd00367_c0 <=> cpd00046_c0 + cpd00067_c0 + cpd00295_c0	dGTP + Cytidine <=> CMP + H+ + dGDP	-1000.0	1000.0	WP_014950808.1	
rxn00785_c0	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase [c0]	cpd00072_c0 + cpd00102_c0 <=> cpd00198_c0 + cpd00236_c0	D-fructose-6-phosphate + Glyceraldehyde3-phosphate <=> D-Xylulose5-phosphate + D-Erythrose4-phosphate	-1000.0	1000.0	WP_049586189.1	
rxn00693_c0	5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase [c0]	cpd00135_c0 + cpd00345_c0 <=> cpd00060_c0 + cpd00087_c0	Homocysteine + 5-Methyltetrahydrofolate <=> L-Methionine + Tetrahydrofolate	-1000.0	1000.0	WP_049588028.1 and WP_049588027.1	
rxn01351_c0	2'-Deoxyguanosine 5'-triphosphate diphosphohydrolase [c0]	cpd00001_c0 + cpd00241_c0 --> cpd00012_c0 + 2.0 cpd00067_c0 + cpd00296_c0	H2O + dGTP --> PPi + 2.0 H+ + dGMP	0.0	1000.0	WP_049586139.1	
rxn03909_c0	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating) [c0]	cpd00020_c0 + cpd00067_c0 + cpd00102_c0 --> cpd00011_c0 + cpd08289_c0	Pyruvate + H+ + Glyceraldehyde3-phosphate --> CO2 + 1-deoxy-D-xylulose5-phosphate	0.0	1000.0	WP_049586605.1	
rxn01101_c0	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase [c0]	cpd00003_c0 + cpd00169_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd02069_c0	NAD + 3-Phosphoglycerate <=> NADH + H+ + 3-Phosphonooxypyruvate	-1000.0	1000.0	WP_049587342.1 or WP_049586860.1	
rxn00355_c0	UTP:alpha-D-galactose-1-phosphate uridylyltransferase [c0]	cpd00062_c0 + cpd00348_c0 --> cpd00012_c0 + cpd00043_c0	UTP + D-Galactose 1-phosphate --> PPi + UDP-galactose	0.0	1000.0	WP_049589081.1	
rxn03084_c0	5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming) [c0]	cpd00001_c0 + cpd00002_c0 + cpd00053_c0 + cpd02678_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + cpd00067_c0 + cpd02826_c0	H2O + ATP + L-Glutamine + N-Formyl-GAR --> ADP + Phosphate + L-Glutamate + H+ + 5'-Phosphoribosylformylglycinamidine	0.0	1000.0	WP_049585995.1	
rxn00513_c0	ITP phosphohydrolase [c0]	cpd00001_c0 + cpd00068_c0 --> cpd00009_c0 + cpd00067_c0 + cpd00090_c0	H2O + ITP --> Phosphate + H+ + IDP	0.0	1000.0	WP_014951320.1 or WP_014951320.1	
rxn10233_c0	anteisoheptadecanoyl-phosphatidylserine decarboxylase [c0]	2.0 cpd00067_c0 + cpd15690_c0 --> cpd00011_c0 + cpd15696_c0	2.0 H+ + Dianteisoheptadecanoylphosphatidylserine --> CO2 + Dianteisoheptadecanoylphosphatidylethanolamine	0.0	1000.0	WP_014948076.1	
rxn09498_c0	S-aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming) [c0]	cpd00087_c0 + cpd15217_c0 --> cpd00013_c0 + cpd00125_c0 + cpd16584_c0	Tetrahydrofolate + S-Aminomethyldihydrolipoamide --> NH3 + 5-10-Methylenetetrahydrofolate + Protein N6-(dihydrolipoyl)lysine	0.0	1000.0	WP_049587956.1 and WP_014950360.1	
rxn03439_c0	CMP-3-deoxy-D-manno-oct-2-ulosonate:(KDO)-lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase [c0]	cpd02546_c0 + cpd03585_c0 <=> cpd00046_c0 + cpd00067_c0 + cpd03586_c0	CMP-KDO + KDO-lipid IV(A) <=> CMP + H+ + kdo2-lipid iva	-1000.0	1000.0	WP_049588567.1	
rxn00216_c0	ATP:D-glucose 6-phosphotransferase [c0]	cpd00002_c0 + cpd00027_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00079_c0	ATP + D-Glucose <=> ADP + H+ + D-glucose-6-phosphate	-1000.0	1000.0	WP_049587592.1	
rxn00558_c0	D-glucose-6-phosphate aldose-ketose-isomerase [c0]	cpd00079_c0 <=> cpd00072_c0	D-glucose-6-phosphate <=> D-fructose-6-phosphate	-1000.0	1000.0	WP_049586025.1	
rxn00194_c0	L-glutamate 1-carboxy-lyase (4-aminobutanoate-forming) [c0]	cpd00023_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00281_c0	L-Glutamate + H+ --> CO2 + GABA	0.0	1000.0	WP_014977595.1	
rxn00806_c0	L-Leucine:2-oxoglutarate aminotransferase [c0]	cpd00024_c0 + cpd00107_c0 <=> cpd00023_c0 + cpd00200_c0	2-Oxoglutarate + L-Leucine <=> L-Glutamate + 4-Methyl-2-oxopentanoate [c0]	-1000.0	1000.0	WP_049588570.1	
rxn05328_c0	Hexadecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing) [c0]	cpd00004_c0 + cpd00067_c0 + cpd11477_c0 --> cpd00003_c0 + cpd11476_c0	NADH + H+ + (2E)-Hexadecenoyl-ACP --> NAD + Hexadecanoyl-ACP	0.0	1000.0	WP_049586958.1	
rxn05361_c0	4-methyl-3-hydroxy-hexanoyl-ACP hydro-lyase [c0]	cpd11497_c0 <=> cpd00001_c0 + cpd11498_c0	(3R)-3-hydroxy-4-methylhexanoyl-ACP [c0] <=> H2O + (2E)-4-methylhexenoyl-ACP [c0]	-1000.0	1000.0	WP_014949559.1 or WP_014948562.1	
rxn01851_c0	4-aminobutanal:NAD+ 1-oxidoreductase [c0]	cpd00001_c0 + cpd00003_c0 + cpd00434_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00281_c0	H2O + NAD + 4-Aminobutanal --> NADH + 2.0 H+ + GABA	0.0	1000.0	WP_014950281.1 or WP_049588355.1 or WP_014950684.1	
rxn00507_c0	Acetaldehyde:NADP+ oxidoreductase [c0]	cpd00001_c0 + cpd00006_c0 + cpd00071_c0 --> cpd00005_c0 + cpd00029_c0 + 2.0 cpd00067_c0	H2O + NADP + Acetaldehyde --> NADPH + Acetate + 2.0 H+	0.0	1000.0	WP_014950281.1	
rxn09449_c0	acyl-coenzyme A ligase [c0]	cpd00002_c0 + cpd00010_c0 + cpd01080_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd00327_c0	ATP + CoA + Octadecanoate --> PPi + AMP + H+ + Octadecanoyl-CoA	0.0	1000.0	WP_049587062.1 or WP_049587639.1 or WP_014950005.1 or WP_049586144.1 or WP_049588937.1	
rxn05323_c0	Tetradecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing) [c0]	cpd00004_c0 + cpd00067_c0 + cpd11467_c0 --> cpd00003_c0 + cpd11466_c0	NADH + H+ + (2E)-Tetradecenoyl-ACP --> NAD + Tetradecanoyl-ACP	0.0	1000.0	WP_049586958.1	
rxn05616_c0	TRANS-RXN-141.ce [c0]	cpd00254_c0 <=> cpd00254_e0	Mg <=> Mg [e0]	-1000.0	1000.0	WP_014948338.1 and WP_014977961.1	
rxn08805_c0	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm) [c0]	cpd00001_c0 + cpd15315_c0 <=> cpd00067_c0 + cpd00908_c0 + cpd15298_c0	H2O + 1-Acyl-sn-glycero-3-phosphoethanolamine tetradec-7-enoyl <=> H+ + Glycerophosphoethanolamine + (7Z)-Tetradecenoate [c0]	-1000.0	1000.0	(WP_049585859.1 and WP_039227930.1) or WP_039231048.1	
rxn01507_c0	2'-Deoxyadenosine 5'-monophosphate phosphohydrolase [c0]	cpd00001_c0 + cpd00294_c0 --> cpd00009_c0 + cpd00438_c0	H2O + dAMP --> Phosphate + Deoxyadenosine	0.0	1000.0	WP_049586202.1 and WP_049588338.1	
rxn01790_c0	(R)-Pantoate:NADP+ 2-oxidoreductase [c0]	cpd00006_c0 + cpd00408_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00712_c0	NADP + Pantoate <=> NADPH + H+ + 2-Dehydropantoate	-1000.0	1000.0	WP_014951396.1 or (WP_049585878.1 and WP_152910898.1 and WP_049585810.1)	
rxn05651_c0	sulfate transport in via proton symport [c0]	cpd00048_e0 + cpd00067_e0 <=> cpd00048_c0 + cpd00067_c0	Sulfate [e0] + H+ [e0] <=> Sulfate + H+	-1000.0	1000.0	WP_014978293.1	
rxn00077_c0	ATP:NAD+ 2'-phosphotransferase [c0]	cpd00002_c0 + cpd00003_c0 --> cpd00006_c0 + cpd00008_c0 + cpd00067_c0	ATP + NAD --> NADP + ADP + H+	0.0	1000.0	WP_014948959.1	
rxn01388_c0	isocitrate hydro-lyase (cis-aconitate-forming) [c0]	cpd00260_c0 <=> cpd00001_c0 + cpd00331_c0	Isocitrate <=> H2O + cis-Aconitate	-1000.0	1000.0	(WP_049586123.1 and WP_049587064.1) or WP_049588568.1	
rxn03638_c0	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase [c0]	cpd00022_c0 + cpd03671_c0 --> cpd00010_c0 + cpd00067_c0 + cpd02611_c0	Acetyl-CoA + D-Glucosamine1-phosphate --> CoA + H+ + N-Acetyl-D-glucosamine1-phosphate	0.0	1000.0	WP_049585574.1	
rxn05249_c0	FACOAL150(ISO) [c0]	cpd00002_c0 + cpd00010_c0 + cpd11436_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11437_c0	ATP + CoA + fa3 --> PPi + AMP + 13-Methyltetradecanoyl-CoA	0.0	1000.0	WP_049587062.1 or WP_049587639.1 or WP_014950005.1 or WP_049586144.1 or WP_049588937.1	
rxn02056_c0	S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase [c0]	2.0 cpd00067_c0 + cpd00557_c0 <=> cpd03426_c0 + cpd10515_c0	2.0 H+ + Siroheme <=> Sirohydrochlorin + Fe2+	-1000.0	1000.0	WP_049587320.1 and WP_049586999.1	
rxn01068_c0	L-threonine:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd00161_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd02211_c0	NAD + L-Threonine <=> NADH + H+ + L-2-Amino-acetoacetate	-1000.0	1000.0	WP_049587537.1	
rxn02277_c0	7,8-Diaminononanoate:carbon-dioxide cyclo-ligase [c0]	cpd00002_c0 + cpd00011_c0 + cpd00764_c0 --> cpd00008_c0 + cpd00009_c0 + 3.0 cpd00067_c0 + cpd01311_c0	ATP + CO2 + 7-8-Diaminononanoate --> ADP + Phosphate + 3.0 H+ + Dethiobiotin	0.0	1000.0	WP_049585905.1	
rxn03504_c0	N-acetyl-D-galactosamine 6-phosphate amidohydrolase [c0]	cpd00001_c0 + cpd03812_c0 <=> cpd00029_c0 + cpd03813_c0	H2O + N-Acetyl-D-galactosamine 6-phosphate <=> Acetate + D-Galactosamine 6-phosphate	-1000.0	1000.0	WP_049585927.1	
rxn10223_c0	isopentadecanoyl-phosphatidate cytidylyltransferase [c0]	cpd00052_c0 + cpd15680_c0 --> cpd00012_c0 + cpd00067_c0 + cpd15686_c0	CTP + 1,2-di-13-methyltetradecanoyl-sn-glycerol-3-phosphate --> PPi + H+ + CDP-1,2-di-13-methyltetradecanoylglycerol	0.0	1000.0	WP_014948557.1	
rxn02596_c0	R03634 [c0]	cpd00001_c0 + cpd01133_c0 --> cpd00108_c0 + cpd00382_c0	H2O + Stachyose --> Galactose + Melitose	0.0	1000.0	WP_049589075.1	
rxn00991_c0	(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (acetyl-CoA-forming) [c0]	cpd00292_c0 <=> cpd00022_c0 + cpd00142_c0	HMG-CoA <=> Acetyl-CoA + Acetoacetate	-1000.0	1000.0	WP_080986391.1	
rxn10260_c0	anteisoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase [c0]	cpd00080_c0 + cpd15684_c0 <=> cpd00046_c0 + cpd15717_c0	Glycerol-3-phosphate + CDP-1,2-di-14-methylhexadecanoylglycerol <=> CMP + Dianteisoheptadecanoylphosphatidylglycerophosphate	-1000.0	1000.0	WP_049588224.1	
rxn03242_c0	(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd03116_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd03117_c0	NAD + (S)-3-Hydroxydodecanoyl-CoA <=> NADH + H+ + 3-Oxododecanoyl-CoA	-1000.0	1000.0	(WP_049588521.1 and WP_024015658.1) or (WP_049585918.1 and WP_049585851.1) or WP_049588754.1 or WP_049588707.1	
rxn01924_c0	isobutyryl-CoA dehydrogenase [c0]	cpd00982_c0 + cpd02187_c0 <=> cpd00015_c0 + cpd00067_c0 + cpd00481_c0	FADH2 + Methacrylyl-CoA <=> FAD + H+ + Isobutyryl-CoA	-1000.0	1000.0	WP_039227752.1	
rxn01368_c0	Cytidine aminohydrolase [c0]	cpd00001_c0 + cpd00067_c0 + cpd00367_c0 --> cpd00013_c0 + cpd00249_c0	H2O + H+ + Cytidine --> NH3 + Uridine	0.0	1000.0	WP_080752371.1	
rxn00851_c0	D-alanine:D-alanine ligase (ADP-forming) [c0]	cpd00002_c0 + 2.0 cpd00117_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00731_c0	ATP + 2.0 D-Alanine --> ADP + Phosphate + H+ + Ala-Ala	0.0	1000.0	WP_049586061.1	
rxn01480_c0	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd00876_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00287_c0	NAD + 3-Hydroxyisobutyrate <=> NADH + H+ + 3-Oxo-2-methylpropanoate	-1000.0	1000.0	WP_049587342.1 or WP_049586860.1	
rxn00301_c0	GTP diphosphohydrolase (diphosphate-forming) [c0]	cpd00001_c0 + cpd00038_c0 --> cpd00012_c0 + 2.0 cpd00067_c0 + cpd00126_c0	H2O + GTP --> PPi + 2.0 H+ + GMP	0.0	1000.0	WP_049586139.1	
rxn09199_c0	Phosphatidylserine decarboxylase (n-C14:1) [c0]	2.0 cpd00067_c0 + cpd15554_c0 --> cpd00011_c0 + cpd15530_c0	2.0 H+ + phosphatidylserine ditetradec-7-enoyl --> CO2 + phosphatidylethanolamine ditetradec-7-enoyl	0.0	1000.0	WP_014948076.1	
rxn05233_c0	2'-Deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase [c0]	cpd00031_c0 + cpd11421_c0 --> cpd00001_c0 + cpd00295_c0 + cpd11420_c0	GDP + Reduced thioredoxin --> H2O + dGDP + Oxidized thioredoxin	0.0	1000.0	(WP_049588882.1 and WP_012517074.1 and WP_049585862.1) or (WP_014949648.1 and WP_014949649.1)	
rxn09109_c0	Phosphatidylglycerol synthase (n-C14:0) [c0]	cpd00080_c0 + cpd15423_c0 <=> cpd00046_c0 + cpd15543_c0	Glycerol-3-phosphate + CDP-1,2-ditetradecanoylglycerol <=> CMP + Phosphatidylglycerophosphate ditetradecanoyl	-1000.0	1000.0	WP_049588224.1	
rxn00141_c0	S-Adenosyl-L-homocysteine hydrolase [c0]	cpd00001_c0 + cpd00019_c0 --> cpd00135_c0 + cpd00182_c0	H2O + S-Adenosyl-homocysteine --> Homocysteine + Adenosine	0.0	1000.0	WP_014950659.1	
rxn02003_c0	dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase [c0]	cpd00006_c0 + cpd02113_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00522_c0	NADP + dTDP-rhamnose <=> NADPH + H+ + dTDP-4-oxo-L-rhamnose	-1000.0	1000.0	WP_049588898.1	
rxn01200_c0	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase [c0]	cpd00102_c0 + cpd00238_c0 <=> cpd00101_c0 + cpd00198_c0	Glyceraldehyde3-phosphate + Sedoheptulose7-phosphate <=> ribose-5-phosphate + D-Xylulose5-phosphate	-1000.0	1000.0	WP_049586189.1	
rxn00377_c0	S-Formylglutathione hydrolase [c0]	cpd00001_c0 + cpd00759_c0 <=> cpd00042_c0 + cpd00047_c0 + cpd00067_c0	H2O + S-Formylglutathione <=> GSH + Formate + H+	-1000.0	1000.0	WP_049588737.1	
rxn08558_c0	anaerobic glycerol-3-phosphate dehydrogenase [c0]	cpd00080_c0 + cpd15352_c0 --> cpd00095_c0 + cpd15353_c0	Glycerol-3-phosphate + 2-Demethylmenaquinone 8 --> Glycerone-phosphate + 2-Demethylmenaquinol 8	0.0	1000.0	WP_049588435.1	
rxn01241_c0	Dihydrolipoamide:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd16584_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd14954_c0	NAD + Protein N6-(dihydrolipoyl)lysine <=> NADH + H+ + Protein N6-(lipoyl)lysine [c0]	-1000.0	1000.0	WP_049586089.1	
rxn05332_c0	(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase [c0]	cpd11481_c0 <=> cpd00001_c0 + cpd11477_c0	(3R)-3-Hydroxyhexadecanoyl-ACP <=> H2O + (2E)-Hexadecenoyl-ACP	-1000.0	1000.0	WP_014949559.1 or WP_014948562.1	
rxn00438_c0	ATP:thiamin-phosphate phosphotransferase [c0]	cpd00002_c0 + cpd00067_c0 + cpd00793_c0 --> cpd00008_c0 + cpd00056_c0	ATP + H+ + Thiamine phosphate --> ADP + TPP	0.0	1000.0	WP_014950086.1	
rxn00763_c0	Glycerol:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd00100_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00448_c0	NAD + Glycerol <=> NADH + H+ + D-Glyceraldehyde	-1000.0	1000.0	WP_049587342.1 or WP_049586860.1	
rxn08550_c0	glycerol-3-phosphate acyltransferase (C16:1) [c0]	cpd00067_c0 + cpd00080_c0 + cpd15239_c0 --> cpd11493_c0 + cpd15326_c0	H+ + Glycerol-3-phosphate + (9Z)-Hexadecenoyl-ACP --> ACP + 1-(9Z)-hexadecenoyl-sn-glycerol-3-phosphate	0.0	1000.0	WP_014951390.1	
rxn00819_c0	Galactosylglycerol galactohydrolase [c0]	cpd00001_c0 + cpd03197_c0 <=> cpd00100_c0 + cpd00108_c0	H2O + Galactosylglycerol <=> Glycerol + Galactose	-1000.0	1000.0	WP_049589075.1	
rxn00007_c0	alpha,alpha-trehalose glucohydrolase [c0]	cpd00001_c0 + cpd00794_c0 <=> 2.0 cpd00027_c0	H2O + TRHL <=> 2.0 D-Glucose	-1000.0	1000.0	WP_049588920.1	
rxn08811_c0	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0) (periplasm) [c0]	cpd00001_c0 + cpd15319_c0 <=> cpd00067_c0 + cpd02090_c0 + cpd03847_c0	H2O + 1-tetradecanoyl-sn-glycero-3-phosphoglycerol <=> H+ + Glycerophosphoglycerol + Tetradecanoate [c0]	-1000.0	1000.0	(WP_049585859.1 and WP_039227930.1) or WP_039231048.1	
rxn02473_c0	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase [c0]	cpd02843_c0 --> cpd00001_c0 + cpd00930_c0	D-erythro-imidazol-glycerol-phosphate --> H2O + imidazole acetol-phosphate	0.0	1000.0	WP_049588646.1	
rxn01275_c0	ATP:D-Gluconate 6-phosphotransferase [c0]	cpd00002_c0 + cpd00222_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00284_c0	ATP + GLCN --> ADP + H+ + 6-Phospho-D-gluconate	0.0	1000.0	WP_039216382.1	
rxn00577_c0	sucrose:phosphate alpha-D-glucosyltransferase [c0]	cpd00009_c0 + cpd00076_c0 <=> cpd00082_c0 + cpd00089_c0	Phosphate + Sucrose <=> D-Fructose + Glucose-1-phosphate	-1000.0	1000.0	WP_049586874.1	
rxn01434_c0	L-Citrulline:L-aspartate ligase (AMP-forming) [c0]	cpd00002_c0 + cpd00041_c0 + cpd00274_c0 --> cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0 + cpd02152_c0	ATP + L-Aspartate + Citrulline --> PPi + AMP + 2.0 H+ + L-Argininosuccinate	0.0	1000.0	WP_049588329.1	
rxn00912_c0	5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase [c0]	cpd00001_c0 + cpd00123_c0 + cpd00125_c0 <=> cpd00087_c0 + cpd00712_c0	H2O + 3-Methyl-2-oxobutanoate + 5-10-Methylenetetrahydrofolate <=> Tetrahydrofolate + 2-Dehydropantoate	-1000.0	1000.0	WP_014977593.1	
rxn09069_c0	phosphoadenylyl-sulfate reductase (glutaredoxin) [c0]	cpd00044_c0 + cpd15481_c0 <=> cpd00045_c0 + cpd00067_c0 + cpd00081_c0 + cpd15480_c0	3-phosphoadenylylsulfate + glutaredoxin (reduced) <=> Adenosine 3-5-bisphosphate + H+ + Sulfite + glutaredoxin (oxidized)	-1000.0	1000.0	WP_014948069.1	
rxn08819_c0	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1) [c0]	cpd00001_c0 + cpd15362_c0 --> 2.0 cpd00067_c0 + cpd00080_c0 + cpd15298_c0	H2O + 2-(7Z)-tetradecenoyl-sn-glycerol-3-phosphate --> 2.0 H+ + Glycerol-3-phosphate + (7Z)-Tetradecenoate [c0]	0.0	1000.0	(WP_049585859.1 and WP_039227930.1) or WP_039231048.1	
